id,label,parent
4478,"Stöld-, rån- och häleribrott, Häleribrott, Penninghäleri, penninghäleriförseelse (upphörde juli 2014)",3477
4479,"Miljöbrott (djur och natur), Brott eller förseelse mot områdesskydd",3158
4480,"Miljöbrott (djur och natur), Övriga brott mot miljöbalken",3158
4481,"Ekonomisk brottslighet, Insiderbrott, Åsidosättande av rapportering",3157
4482,"Bedrägeri- och förfalskningsbrott, Bedrägeri, grovt bedrägeri, bedrägligt beteende, Mot kommunerna",3156
4483,"Bedrägeri- och förfalskningsbrott, Bedrägeri, grovt bedrägeri, bedrägligt beteende, Mot a-kassorna och Arbetsförmedlingen",3156
4484,"Bedrägeri- och förfalskningsbrott, Bedrägeri, grovt bedrägeri, bedrägligt beteende, Mot PPM, CSN och Migrationsverket",3156
4485,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år",3161
4486,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Inomhus",3161
4487,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Utomhus",3161
4488,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Bekant med offret",3161
4489,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Obekant med offret",3161
4490,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Inomhus, bekant med offret",3161
4491,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Inomhus, obekant med offret",3161
4492,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Utomhus, bekant med offret",3161
4493,"Våldsbrott, Misshandel inkl.grov, Mot barn 15-17 år, Utomhus, obekant med offret",3161
4494,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år",3162
4495,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Inomhus",3162
4496,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Utomhus",3162
4497,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Fullbordat",3162
4498,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Försök",3162
4499,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Inomhus, fullbordat",3162
4500,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Inomhus, försök",3162
4501,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Utomhus, fullbordat",3162
4502,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn 15-17 år, Utomhus, försök",3162
4503,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år",3294
4504,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Inomhus",3294
4505,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Utomhus",3294
4506,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Fullbordat",3294
4507,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Försök",3294
4508,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Inomhus, fullbordat",3294
4509,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Inomhus, försök",3294
4510,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Utomhus, fullbordat",3294
4511,"Sexualbrott, Våldtäkt inkl. grov (ingår även i våldsbrott), Mot barn 15-17 år, Utomhus, försök",3294
4555,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 18 år eller äldre, Inomhus, bekant i nära relation",3161
4556,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 18 år eller äldre, Inomhus, bekant ej i nära relation",3161
4557,"Våldsbrott, Misshandel inkl.grov, Mot man 18 år eller äldre, Inomhus, bekant i nära relation",3161
4558,"Våldsbrott, Misshandel inkl.grov, Mot man 18 år eller äldre, Inomhus, bekant ej i nära relation",3161
4559,"Sexualbrott, Sexuellt utnyttjande av barn under 18 år",3147
4560,"Sexualbrott, Sexuellt utnyttjande av barn under 18 år, av flicka under 15 år",4559
4561,"Sexualbrott, Sexuellt utnyttjande av barn under 18 år, av pojke under 15 år",4559
4562,"Sexualbrott, Sexuellt utnyttjande av barn under 18 år, av flicka 15-17 år",4559
4563,"Sexualbrott, Sexuellt utnyttjande av barn under 18 år, av pojke 15-17 år",4559
4564,"Sexualbrott, Sexuellt övergrepp mot barn under 18 år",3147
4565,"Sexualbrott, Sexuellt övergrepp mot barn under 18 år, mot flicka under 15 år",4564
4566,"Sexualbrott, Sexuellt övergrepp mot barn under 18 år, mot pojke under 15 år",4564
4567,"Sexualbrott, Sexuellt övergrepp mot barn under 18 år, mot flicka 15-17 år",4564
4568,"Sexualbrott, Sexuellt övergrepp mot barn under 18 år, mot pojke 15-17 år",4564
4574,"Sexualbrott, Människohandel för sexuella ändamål (trafficking), med barn under 18 år",3301
4575,"Sexualbrott, Människohandel för sexuella ändamål (trafficking), med person 18 år eller äldre",3301
4576,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med barn under 18 år",3148
4577,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med person 18 år eller äldre",3148
4578,"Hot-, kränknings- och frihetsbrott, Grov fridskränkning (ingår även i våldsbrott), mot flicka under 18 år",3148
4579,"Hot-, kränknings- och frihetsbrott, Grov fridskränkning (ingår även i våldsbrott), mot pojke under 18 år",3148
4580,"Hot-, kränknings- och frihetsbrott, Grov fridskränkning (ingår även i våldsbrott), mot kvinna 18 år eller äldre",3148
4581,"Hot-, kränknings- och frihetsbrott, Grov fridskränkning (ingår även i våldsbrott), mot man 18 år eller äldre",3148
4582,"Våldsbrott, Grov fridskränkning (ingår även i hotbrott), mot flicka under 18 år",3164
4583,"Våldsbrott, Grov fridskränkning (ingår även i hotbrott), mot pojke under 18 år",3164
4584,"Våldsbrott, Grov fridskränkning (ingår även i hotbrott), mot kvinna 18 år eller äldre",3164
4585,"Våldsbrott, Grov fridskränkning (ingår även i hotbrott), mot man 18 år eller äldre",3164
4586,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot person under 18 år, mot flicka under 18 år",3148
4587,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot person under 18 år, mot pojke under 18 år",3148
4588,"Hot-, kränknings- och frihetsbrott, Ofredande, Mot person under 18 år, mot flicka under 18 år",3148
4589,"Hot-, kränknings- och frihetsbrott, Ofredande, Mot person under 18 år, mot pojke under 18 år",3148
4591,"Övriga brott, Falsk tillvitelse, vårdslös tillvitelse",3159
4595,"Övriga brott, Övriga brott mot allmän verksamhet (kap 17)",3159
4596,"Övriga brott, Tjänstefel inkl. grovt",3159
4598,"Övriga brott, Brott mot tystnadsplikt",3159
4608,"Smugglings- och tullbrott, Smuggling, Narkotika (ingår även i narkotikabrott), ej grov",3154
4609,"Smugglings- och tullbrott, Smuggling, Narkotika (ingår även i narkotikabrott), grov",3154
4610,"Smugglings- och tullbrott, Smuggling, Annat, ej grov",3154
4611,"Smugglings- och tullbrott, Smuggling, Annat, grov",3154
4612,"Smugglings- och tullbrott, Tullbrott och vårdslös tullredovisning, ej grovt",3154
4613,"Smugglings- och tullbrott, Tullbrott och vårdslös tullredovisning, grovt",3154
4614,"Smugglings- och tullbrott, Olovlig befattning med smuggelgods, ej grov",3154
4615,"Smugglings- och tullbrott, Olovlig befattning med smuggelgods, grov",3154
4616,"Smugglings- och tullbrott, Olovlig förflyttning  och befattning med punktskattepliktiga varor",3154
4617,"Alkohol- och narkotikabrott, Narkotikabrott, Smuggling av narkotika (ingår även i smuggling), grov",3153
4618,"Alkohol- och narkotikabrott, Narkotikabrott, Smuggling av narkotika (ingår även i smuggling), ej grov",3153
4619,"Ekonomisk brottslighet, Tagande av muta (inkl. grov)",3157
4620,"Ekonomisk brottslighet, Givande av muta (inkl. grov)",3157
4623,"Hot-, kränknings- och frihetsbrott, Övergrepp i rättssak",3148
4624,"Bedrägeri- och förfalskningsbrott, Bedrägeri, grovt bedrägeri, bedrägligt beteende, Datorbedrägeri",3156
4626,"Bedrägeri- och förfalskningsbrott, Bedrägeri, grovt bedrägeri, bedrägligt beteende, Investeringsbedrägeri",3156
4637,"Sexualbrott, Kontakt med barn under 15 år i sexuellt syfte",3147
4638,"Sexualbrott, Kontakt med barn under 15 år i sexuellt syfte, Med flicka",4637
4639,"Sexualbrott, Kontakt med barn under 15 år i sexuellt syfte, Med pojke",4637
4643,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av båtmotor",3367
4644,"Ekonomisk brottslighet, Insiderbrott, Obehörigt röjande av insiderinformation",3157
4656,"Övriga brott, Brott mot upphovsrätten genom fildelning",3159
4657,"Övriga brott, Brott mot upphovsrätten ej genom fildelning",3159
4658,"Övriga brott, Brott mot industriella rättsskyddet med hjälp av Internet",3159
4659,"Övriga brott, Brott mot industriella rättsskyddet ej med hjälp av Internet",3159
4660,"Stöld-, rån- och häleribrott, Stöld och snatteri, Väskryckning (ej rån), Mot ej funktionsnedsatt person",3369
4661,"Stöld-, rån- och häleribrott, Stöld och snatteri, Väskryckning (ej rån), Mot funktionsnedsatt person",3369
4662,"Stöld-, rån- och häleribrott, Stöld och snatteri, Fickstöld, Mot ej funktionsnedsatt person",3369
4663,"Stöld-, rån- och häleribrott, Stöld och snatteri, Fickstöld, Mot funktionsnedsatt person",3369
4664,"Övriga brott, Annat folkrättsbrott än grovt (upphört 2015)",3159
4665,"Övriga brott, Folkrättsbrott, grovt (upphört 2015)",3159
4666,"Övriga brott, Folkmord, brott mot mänskligheten och krigsförbrytelser",3159
4667,"Miljöbrott (djur och natur), Otillåten nationell avfallstransport",3158
4668,"Miljöbrott (djur och natur), Otillåten gränsöverskridande (inom, till och från EU) avfallstransport",3158
4669,"Ekonomisk brottslighet, Aktiebolagsbrott, Underlåtenhet att föra/hålla aktiebok tillgänglig",3157
4670,"Ekonomisk brottslighet, Aktiebolagsbrott, Brott mot låneförbud m.m.",3157
4671,"Ekonomisk brottslighet, Aktiebolagsbrott, Brott mot bulvan/målvaktsbestämmelser",3157
4672,"Ekonomisk brottslighet, Aktiebolagsbrott, Övriga brott mot aktiebolagslagen",3157
4673,"Hot-, kränknings- och frihetsbrott, Övriga brott mot frihet och frid (kap 4), Människorov, olaga frihetsberövande",3148
4674,"Hot-, kränknings- och frihetsbrott, Övriga brott mot frihet och frid (kap 4), Olaga tvång och avlyssning m.m.",3148
4694,"Övriga brott, 22 kap. brb",3159
4697,"Hot-, kränknings- och frihetsbrott, Olaga förföljelse (ingår även i våldsbrott)",3148
4698,"Hot-, kränknings- och frihetsbrott, Olaga förföljelse (ingår även i våldsbrott), mot flicka under 18 år",3148
4699,"Hot-, kränknings- och frihetsbrott, Olaga förföljelse (ingår även i våldsbrott), mot pojke under 18 år",3148
4700,"Hot-, kränknings- och frihetsbrott, Olaga förföljelse (ingår även i våldsbrott), mot kvinna 18 år eller äldre",3148
4701,"Hot-, kränknings- och frihetsbrott, Olaga förföljelse (ingår även i våldsbrott), mot man 18 år eller äldre",3148
4702,"Våldsbrott, Olaga förföljelse (ingår även i hotbrott)",3145
4703,"Våldsbrott, Olaga förföljelse (ingår även i hotbrott), mot flicka under 18 år",4702
4704,"Våldsbrott, Olaga förföljelse (ingår även i hotbrott), mot pojke under 18 år",4702
4705,"Våldsbrott, Olaga förföljelse (ingår även i hotbrott), mot kvinna 18 år eller äldre",4702
4706,"Våldsbrott, Olaga förföljelse (ingår även i hotbrott), mot man 18 år eller äldre",4702
4707,"Hot-, kränknings- och frihetsbrott, Hindrande av elektronisk övervakning",3148
4713,"Bedrägeri- och förfalskningsbrott, Bedrägeri, grovt bedrägeri, bedrägligt beteende, Mot EU:s finansiella intressen",3156
4715,"Bedrägeri- och förfalskningsbrott, Subventionsmissbruk",3156
4723,"Övriga brott, Handel med inflytande och/eller vårdslös finansiering av mutbrott",3159
4724,"Alkohol- och narkotikabrott, Dopningsbrott, Dopningslagen: Framställning (inkl. grov)",3153
4725,"Alkohol- och narkotikabrott, Dopningsbrott, Dopningslagen: Överlåtelse (inkl. grov)",3153
4726,"Alkohol- och narkotikabrott, Dopningsbrott, Dopningslagen: Innehav (inkl. grov)",3153
4727,"Alkohol- och narkotikabrott, Dopningsbrott, Dopningslagen: Bruk (inkl. grov)",3153
4728,"Övriga brott, Djurplågeri",3159
4729,"Övriga brott, Brott mot tobakslagen",3159
4730,"Sexualbrott, Sexuellt tvång, utnyttjande m.m., Mot person 15 år eller äldre, Mot kvinna 18 år eller äldre",3295
4731,"Sexualbrott, Sexuellt tvång, utnyttjande m.m., Mot person 15 år eller äldre, Mot man 18 år eller äldre",3295
4732,"Sexualbrott, Sexuellt tvång, utnyttjande m.m., Mot person 15 år eller äldre, Mot flicka 15-17 år",3295
4733,"Sexualbrott, Sexuellt tvång, utnyttjande m.m., Mot person 15 år eller äldre, Mot pojke 15-17 år",3295
4734,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med barn under 18 år, för tvångsarbete",3148
4735,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med barn under 18 år, för tiggeri",3148
4736,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med barn under 18 år, för organhandel",3148
4737,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med person 18 år eller äldre, för tvångsarbete",3148
4738,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med person 18 år eller äldre, för tiggeri",3148
4739,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med person 18 år eller äldre, för organhandel",3148
4740,"Hot-, kränknings- och frihetsbrott, Utpressning, ocker, Utpressning",3148
4741,"Hot-, kränknings- och frihetsbrott, Utpressning, ocker, Ocker",3148
4742,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel",3367
4743,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, av diesel (t.o.m. 2015-12)",3367
4744,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, av andra drivmedel (t.o.m. 2015-12)",3367
4800,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med barn under 18 år, för krigstjänst",3148
4801,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med person 18 år eller äldre, för krigstjänst",3148
4802,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med person 18 år eller äldre, för övriga ändamål",3148
4803,"Hot-, kränknings- och frihetsbrott, Annan människohandel än för sexuella ändamål, med barn under 18 år, för övriga ändamål",3148
4804,"Sexualbrott, Sexuellt ofredande (ej blottning), Mot barn under 15 år, Mot flicka under 15 år",3296
4805,"Sexualbrott, Sexuellt ofredande (ej blottning), Mot barn under 15 år, Mot pojke under 15 år",3296
4806,"Sexualbrott, Sexuellt ofredande (ej blottning), Mot barn 15-17 år, Mot flicka 15-17 år",3296
4807,"Sexualbrott, Sexuellt ofredande (ej blottning), Mot barn 15-17 år, Mot pojke 15-17 år",3296
4808,"Sexualbrott, Sexuellt ofredande (ej blottning), Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre",3296
4809,"Sexualbrott, Sexuellt ofredande (ej blottning), Mot person 18 år eller äldre, Mot man 18 år eller äldre",3296
4811,"Hot-, kränknings- och frihetsbrott, Kränkande fotografering",3148
4818,"Övriga brott, Penningtvättsbrott",3159
4819,"Övriga brott, Näringspenningtvätt",3159
4828,"Hot-, kränknings- och frihetsbrott, Äktenskapstvång",3148
4829,"Hot-, kränknings- och frihetsbrott, Vilseledande till tvångsäktenskapsresa",3148
4830,"Övriga brott, Könsstympning av kvinnor",3159
4832,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot flicka under 18 år",3148
4833,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot pojke under 18 år",3148
4834,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot kvinna 18 år eller äldre",3148
4835,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot man 18 år eller äldre",3148
4901,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot person under 18 år, mot flicka under 18 år, Internetrelaterat",3148
4902,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot person under 18 år, mot flicka under 18 år, Ej internetrelaterat",3148
4903,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot person under 18 år, mot pojke under 18 år, Internetrelaterat",3148
4904,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot person under 18 år, mot pojke under 18 år, Ej internetrelaterat",3148
4905,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot kvinna 18 år eller äldre, Internetrelaterat",3148
4906,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot kvinna 18 år eller äldre, Ej internetrelaterat",3148
4907,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot man 18 år eller äldre, Internetrelaterat",3148
4908,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot man 18 år eller äldre, Ej internetrelaterat",3148
4909,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot grupp, Internetrelaterat",3148
4910,"Hot-, kränknings- och frihetsbrott, Olaga hot, Mot grupp, Ej internetrelaterat",3148
4911,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot flicka under 18 år, Internetrelaterat",3148
4912,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot flicka under 18 år, Ej internetrelaterat",3148
4913,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot pojke under 18 år, Internetrelaterat",3148
4914,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot pojke under 18 år, Ej internetrelaterat",3148
4915,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot kvinna 18 år eller äldre, Internetrelaterat",3148
4916,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot kvinna 18 år eller äldre, Ej internetrelaterat",3148
4917,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot man 18 år eller äldre, Internetrelaterat",3148
4918,"Hot-, kränknings- och frihetsbrott, Ärekränkningsbrott, mot man 18 år eller äldre, Ej internetrelaterat",3148
4919,"Skadegörelse (inkl. mordbrand), Skadegörelse, grov skadegörelse, åverkan, Genom brand, Genom brand, ej på motorfordon",3151
4920,"Skadegörelse (inkl. mordbrand), Skadegörelse, grov skadegörelse, åverkan, Genom brand, Bilbrand eller brand på annat motorfordon (ej mordbrand)",3151
4924,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, Stöld av diesel",3367
4925,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, Övrig stöld och snatteri av drivmedel (även diesel)",3367
4926,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, Stöld av diesel, Ur större fordonstank (även entrepenadmaskin m.m.))",3367
4927,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, Stöld av diesel, Ur större tankar (ej kopplade till fordon)",3367
4928,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, Övrig stöld och snatteri av drivmedel (även diesel), Genom smitning (från bensinstation)",3367
4929,"Stöld-, rån- och häleribrott, Stöld ur och från fordon etc., Stöld av drivmedel, Övrig stöld och snatteri av drivmedel (även diesel), Ej genom smitning",3367
4930,"Övriga brott, Övriga terroristbrott",3159
4942,"Hot-, kränknings- och frihetsbrott, Olovlig identitetsanvändning",3148
4943,"Hot-, kränknings- och frihetsbrott, Olovlig identitetsanvändning, Mot flicka under 18 år",3148
4944,"Hot-, kränknings- och frihetsbrott, Olovlig identitetsanvändning, Mot pojke under 18 år",3148
4945,"Hot-, kränknings- och frihetsbrott, Olovlig identitetsanvändning, Mot kvinna 18 år eller äldre",3148
4946,"Hot-, kränknings- och frihetsbrott, Olovlig identitetsanvändning, Mot man 18 år eller äldre",3148
3144,Totalt antal brott,
3145,Våldsbrott,
3147,Sexualbrott,
3148,"Hot-, kränknings- och frihetsbrott",
3149,Vårdslöshets- och vållandebrott,
3150,"Stöld-, rån- och häleribrott",
3151,Skadegörelse (inkl. mordbrand),
3152,Vissa trafikbrott,
3153,Alkohol- och narkotikabrott,
3154,Smugglings- och tullbrott,
3155,Vapenbrott,
3156,Bedrägeri- och förfalskningsbrott,
3157,Ekonomisk brottslighet,
3158,Miljöbrott (djur och natur),
3159,Övriga brott,
3160,"Våldsbrott, Försök till mord eller dråp",3145
3161,"Våldsbrott, Misshandel inkl.grov",3145
3162,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott)",3145
3163,"Våldsbrott, Grov kvinnofridskränkning (ingår även i hotbrott)",3145
3164,"Våldsbrott, Grov fridskränkning (ingår även i hotbrott)",3145
3165,"Våldsbrott, Våld mot tjänsteman",3145
3166,"Våldsbrott, Rån inkl. grovt (ingår även i stöldbrott)",3145
3177,"Våldsbrott, Försök till mord eller dråp, Mot kvinna/flicka",3160
3178,"Våldsbrott, Försök till mord eller dråp, Mot man/pojke",3160
3179,"Våldsbrott, Försök till mord eller dråp, Mot samtliga personer (även där kön är okänt)",3160
3180,"Våldsbrott, Försök till mord eller dråp, Mot kvinna/flicka, Med skjutvapen",3160
3181,"Våldsbrott, Försök till mord eller dråp, Mot kvinna/flicka, Utan skjutvapen",3160
3182,"Våldsbrott, Försök till mord eller dråp, Mot man/pojke, Med skjutvapen",3160
3183,"Våldsbrott, Försök till mord eller dråp, Mot man/pojke, Utan skjutvapen",3160
3184,"Våldsbrott, Försök till mord eller dråp, Mot samtliga personer (även där kön är okänt), Med skjutvapen",3160
3185,"Våldsbrott, Försök till mord eller dråp, Mot samtliga personer (även där kön är okänt), Utan skjutvapen",3160
3186,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år",3161
3187,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år",3161
3188,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre",3161
3189,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre",3161
3190,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer",3161
3191,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Inomhus",3161
3192,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Utomhus",3161
3193,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Bekant med offret",3161
3194,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Obekant med offret",3161
3195,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Inomhus, obekant med offret",3161
3196,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Inomhus, bekant med offret",3161
3197,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Utomhus, obekant med offret",3161
3198,"Våldsbrott, Misshandel inkl.grov, Mot barn 0-6 år, Utomhus, bekant med offret",3161
3199,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Inomhus",3161
3200,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Utomhus",3161
3201,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Bekant med offret",3161
3202,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Obekant med offret",3161
3203,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Inomhus, obekant med offret",3161
3204,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Inomhus, bekant med offret",3161
3205,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Utomhus, obekant med offret",3161
3206,"Våldsbrott, Misshandel inkl.grov, Mot barn 7-14 år, Utomhus, bekant med offret",3161
3207,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Inomhus",3161
3208,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Utomhus",3161
3209,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Bekant med offret",3161
3210,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Obekant med offret",3161
3211,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Inomhus, obekant med offret",3161
3212,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Inomhus, bekant med offret",3161
3213,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Utomhus, obekant med offret",3161
3214,"Våldsbrott, Misshandel inkl.grov, Mot kvinna 15 år eller äldre, Utomhus, bekant med offret",3161
3215,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Inomhus",3161
3216,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Utomhus",3161
3217,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Bekant med offret",3161
3218,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Obekant med offret",3161
3219,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Inomhus, obekant med offret",3161
3220,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Inomhus, bekant med offret",3161
3221,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Utomhus, obekant med offret",3161
3222,"Våldsbrott, Misshandel inkl.grov, Mot man 15 år eller äldre, Utomhus, bekant med offret",3161
3223,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Inomhus",3161
3224,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Utomhus",3161
3225,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Bekant med offret",3161
3226,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Obekant med offret",3161
3227,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Inomhus, obekant med offret",3161
3228,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Inomhus, bekant med offret",3161
3229,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Utomhus, obekant med offret",3161
3230,"Våldsbrott, Misshandel inkl.grov, Mot samtliga personer, Utomhus, bekant med offret",3161
3231,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år",3162
3232,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot person 15 år eller äldre",3162
3233,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot samtliga personer",3162
3234,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Inomhus",3162
3235,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Utomhus",3162
3236,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Fullbordat",3162
3237,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Försök",3162
3238,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Inomhus, fullbordat",3162
3239,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Inomhus, försök",3162
3240,"Våldsbrott, Våldtäkt inkl. grov (ingår även i sexualbrott), Mot barn under 15 år, Utomhus, fullbordat",3162
