id,label,parent
bra_11770,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Utnyttjande av barn under 18 år för sexuell posering, inkl grov (8 §)",bra_11093
bra_11771,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Köp av sexuell handling av barn under 18 år (9 §)",bra_11093
bra_11772,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §)",bra_11093
bra_11778,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Köp av sexuell tjänst (11 §) (Fr.o.m. 2005-04)",bra_11093
bra_11779,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Koppleri, inkl grovt (12 §)",bra_11093
bra_11780,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Kontakt med barn i sexuellt syfte (grooming) (10 a §)",bra_11093
bra_11445,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 7 kap. Brott mot familj, Egenmäktighet med barn (4 §)",bra_11094
bra_11446,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 7 kap. Brott mot familj, Övriga brott mot kap. 7 (1-3 §)",bra_11094
bra_11447,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §)",bra_11095
bra_11462,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §)",bra_11095
bra_11490,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Stöld (även inbrott) av skjutvapen, ammunition och sprängämnen (1, 2, 4 §)",bra_11095
bra_11495,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §)",bra_11095
bra_11522,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §)",bra_11095
bra_11562,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övriga brott mot 8 kap. (8-10 §)",bra_11095
bra_11788,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av icke motordrivet fortskaffningsmedel (1, 2, 4 §)",bra_11095
bra_12987,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Subventionsmissbruk (3 a §)",bra_11096
bra_13059,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Utpressning, ocker",bra_11096
bra_13060,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Utpressning, ocker, Utpressning (4 §)",bra_11096
bra_13061,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Utpressning, ocker, Ocker (5 §)",bra_11096
bra_13066,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Mot Försäkringskassan (t.o.m. 2007-07)",bra_11096
bra_13098,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Penninghäleri, penninghäleriförseelse (t.o.m. 2014-06)",bra_11096
bra_11563,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §)",bra_11096
bra_11564,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Automatmissbruk",bra_11096
bra_11565,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Datorbedrägeri",bra_11096
bra_11566,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Med kontokort (inte automatmissbruk)",bra_11096
bra_11567,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Med hjälp av Internet",bra_11096
bra_11568,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Investeringsbedrägeri",bra_11096
bra_11569,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Överskridet eget konto",bra_11096
bra_11570,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Mot försäkringsbolag",bra_11096
bra_11571,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Mot EU:s finansiella intressen",bra_11096
bra_11573,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Avs. husrum, förtäring, transport m.m.",bra_11096
bra_11574,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Bedrägeri med hjälp av bluffaktura",bra_11096
bra_11576,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri",bra_11096
bra_11577,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §)",bra_11096
bra_11579,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Vanemässigt eller stor omfattning (6 §)",bra_11096
bra_11580,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Övrig häleri, häleriförseelse (7 §)",bra_11096
bra_11581,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Övriga brott mot 9 kap. (3 a, 8-10 §)",bra_11096
bra_13031,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Tagande av muta inkl. grov (5 a, c §)(fr.o.m. 2012-07)",bra_11097
bra_13032,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Givande av muta inkl. grov (5 b, c §) (fr.o.m. 2012-07)",bra_11097
bra_13033,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Handel med inflytande, vårdslös finansiering av mutbrott (5 d, e §)",bra_11097
bra_11582,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Förskingring inkl. grov, undandräkt (1-3 §)",bra_11097
bra_11583,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Olovligt förfogande (4 §)",bra_11097
bra_11584,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Trolöshet mot huvudman (5 §)",bra_11097
bra_11585,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Olovligt brukande (7 §)",bra_11097
bra_11586,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Fyndförseelse (8 §)",bra_11097
bra_11587,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Behörighetsmissbruk (6 §)",bra_11097
bra_11588,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Oredlighet mot borgenärer (1, 2 §)",bra_11098
bra_11589,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Försvårande av konkurs/exekutiv förrättning (2 §)",bra_11098
bra_11590,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Vårdslöshet mot borgenärer (3 §)",bra_11098
bra_11591,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Otillbörligt gynnande av borgenär (4 §)",bra_11098
bra_11592,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Bokföringsbrott (5 §)",bra_11098
bra_13062,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Klotter, Klotter mot kollektivtrafik",bra_11099
bra_13063,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Klotter, Övrigt klotter",bra_11099
bra_13147,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Genom brand, Bilbrand eller brand på andra motorfordon",bra_11099
bra_11594,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §)",bra_11099
bra_11595,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), På motorfordon (ej genom brand)",bra_11099
bra_11596,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Genom brand",bra_11099
bra_11597,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Klotter",bra_11099
bra_11599,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Mot stat, kommun, landsting (ej klotter)",bra_11099
bra_11600,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Annan skadegörelse (ej klotter)",bra_11099
bra_11601,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Tagande av olovlig väg (4 §)",bra_11099
bra_13148,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott, Skadegörelse inkl. grov, åverkan (1-3 §), Genom brand, Brand på annat än motorfordon",bra_11099
bra_5061,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Allmänfarlig ödeläggelse (3 §)",bra_11100
bra_5062,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Allmänfarlig ödeläggelse (3 §), Genom sprängning",bra_11100
bra_5063,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Allmänfarlig ödeläggelse (3 §), Ej genom sprängning",bra_11100
bra_11602,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Mordbrand inkl. grov (1, 2 §)",bra_11100
bra_11603,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Allmänfarlig vårdslöshet (6 §)",bra_11100
bra_11604,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Allmänfarlig vårdslöshet (6 §), Vållande av brand",bra_11100
bra_11605,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Allmänfarlig vårdslöshet (6 §), Annan allmänfarlig vårdslöshet",bra_11100
bra_11606,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Spridande av gift/smitta förgöring, vårdslöshet m gift/smittämne (7-9 §)",bra_11100
bra_11607,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 13 kap. Allmänfarliga brott, Övriga brott mot 13 kap. (4-5 b, 10 §)",bra_11100
bra_11608,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Urkundsförfalskning m.m. (1-4, 9 §)",bra_11101
bra_11609,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Urkundsförfalskning m.m. (1-4, 9 §), Check",bra_11101
bra_11610,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Urkundsförfalskning m.m. (1-4, 9 §), Legitimationshandling",bra_11101
bra_11611,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Urkundsförfalskning m.m. (1-4, 9 §), Legitimationshandling, Handling som  använts för illegal invandring",bra_11101
bra_11612,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Urkundsförfalskning m.m. (1-4, 9 §), Legitimationshandling, Övrig legitimationshandling",bra_11101
bra_11613,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Urkundsförfalskning m.m. (1-4, 9 §), Övrig urkundsförfalskning",bra_11101
bra_11614,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Signaturförfalskning (5, 9 §)",bra_11101
bra_11615,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Penningförfalskning m.m. (6, 6 a, 9, 10 §)",bra_11101
bra_11616,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 14 kap. Förfalskningsbrott, Övriga brott mot 14 kap. (7-9 §)",bra_11101
bra_11617,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 15 kap. Mened, falskt åtal m.m., Mened, osann partsutsaga m.m. (1-3 §)",bra_11102
bra_11618,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 15 kap. Mened, falskt åtal m.m., Falsk tillvitelse, vårdslös tillvitelse (7 §)",bra_11102
bra_11619,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 15 kap. Mened, falskt åtal m.m., Missbruk av urkund avs pass m.m./utfärdat pass på falska grunder (11, 12 §)",bra_11102
bra_11620,"Brott mot brottsbalken, 13-15 kap. Brott mot allmänheten, 15 kap. Mened, falskt åtal m.m., Övriga brott mot 15 kap. (4 a, 4 b, 5,6, 8-13 §)",bra_11102
bra_13034,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Djurplågeri (13 §)",bra_11103
bra_11621,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Falskt larm (15 § 1, 2 st.)",bra_11103
bra_11622,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Missbruk av larmanordning (15 § 3 st.)",bra_11103
bra_11623,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Hets mot folkgrupp (8 §)",bra_11103
bra_11624,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Olaga diskriminering (9 §)",bra_11103
bra_11625,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Barnpornografibrott (10 a §)",bra_11103
bra_11626,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Barnpornografibrott (10 a §), Internetrelaterat barnpornografibrott",bra_11103
bra_11627,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Barnpornografibrott (10 a §), Övriga barnpornografibrott",bra_11103
bra_11628,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 16 kap. Brott mot allmän ordning, Övriga brott mot 16 kap. (1-6, 10-12, 14 §)",bra_11103
bra_13068,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Bestickning (t.o.m. 2012-06)",bra_11104
bra_11629,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Våld mot tjänsteman (1, 5 §)",bra_11104
bra_11630,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Våld mot tjänsteman (1, 5 §), Mot polisman (1 §)",bra_11104
bra_11631,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Våld mot tjänsteman (1, 5 §), Mot ordningsvakt (1 §)",bra_11104
bra_11632,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Våld mot tjänsteman (1, 5 §), Mot övriga tjänstemän (1, 5 §)",bra_11104
bra_11633,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Hot m.m. mot tjänsteman (1, 2, 5 §)",bra_11104
bra_11634,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Våldsamt motstånd (4, 5 §)",bra_11104
bra_11636,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Övergrepp i rättssak (10 §)",bra_11104
bra_11637,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 17 kap. Brott mot allmän verksamhet, Övriga brott mot 17 kap. (8, 9, 11-13, 15 §)",bra_11104
bra_13069,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 20 kap. Tjänstefel m.m., Mutbrott (t.o.m. 2012-06)",bra_11107
bra_11638,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 20 kap. Tjänstefel m.m., Tjänstefel inkl. grovt (1 §)",bra_11107
bra_11640,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 20 kap. Tjänstefel m.m., Brott mot tystnadsplikt (3 §)",bra_11107
bra_13099,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 22 kap. Om landsförräderi m.m., Folkrättsbrott (t.o.m. 2014-12)",bra_11108
bra_13100,"Brott mot brottsbalken, 16-22 kap. Brott mot staten, 22 kap. Om landsförräderi m.m., Övriga brott mot 22 kap.",bra_11108
bra_12140,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder",bra_11130
bra_12141,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön ",bra_11130
bra_11287,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Vållande till annans död (7, 10 §), I samband med trafikolycka",bra_11131
bra_11738,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Vållande till annans död (7, 10 §), I samband med arbetsolycka",bra_11131
bra_11739,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Vållande till annans död (7, 10 §), Övriga fall",bra_11131
bra_12818,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder",bra_11338
bra_12819,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön ",bra_11338
bra_13157,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot barn 15-17 år (5 §) (2, 3, 7 § t.o.m. 2018-06), Mot flicka 15-17 år",bra_11339
bra_13158,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot barn 15-17 år (5 §) (2, 3, 7 § t.o.m. 2018-06), Mot pojke 15-17 år",bra_11339
bra_13159,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre",bra_11339
bra_13160,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 18 år eller äldre, Mot man 18 år eller äldre",bra_11339
bra_13161,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §)",bra_11339
bra_13162,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §), Mot barn under 15 år",bra_11339
bra_13163,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §), Mot barn 15-17 år",bra_11339
bra_13164,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §), Mot barn under 15 år, Mot flicka under 15 år",bra_11339
bra_13165,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §), Mot barn under 15 år, Mot pojke under 15 år",bra_11339
bra_13166,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §), Mot barn 15-17 år, Mot flicka 15-17 år",bra_11339
bra_13167,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt övergrepp mot barn (6 §), Mot barn 15-17 år, Mot pojke 15-17 år",bra_11339
bra_13154,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 15 år eller äldre",bra_11339
bra_13155,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Sexuellt utnyttjande av barn under 15 år (5 § ), Mot flicka under 15 år",bra_11339
bra_13156,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Sexuellt utnyttjande av barn under 15 år (5 § ), Mot pojke under 15 år",bra_11339
bra_13150,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §)",bra_11339
bra_13151,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Sexuellt utnyttjande av barn under 15 år (5 § )",bra_11339
bra_13152,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot barn 15-17 år (5 §) (2, 3, 7 § t.o.m. 2018-06)",bra_11339
bra_13153,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2018-06), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 18 år eller äldre",bra_11339
bra_11448,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Bil",bra_11447
bra_11450,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Bil, Försök till biltillgrepp",bra_11447
bra_11781,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Bil, Fullbordat biltilgrepp",bra_11447
bra_11782,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Bil, Fullbordat biltilgrepp, Lastbil, släp, järnvägsv. o.d. avsedd avsedd för yrkesmässig godsbefordran",bra_11447
bra_11783,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Bil, Fullbordat biltilgrepp, Övriga bilar",bra_11447
bra_11784,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Motorcykel",bra_11447
bra_11785,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Moped",bra_11447
